Filename,w,p,p 0.99,min entropy
urandom392-1MB.bin,12,0.5255253063036757,0.5268116345564229,0.9246408872361688
urandom61-1MB.bin,12,0.5255943071316855,0.526880626286169,0.9244519629549374
urandom115-1MB.bin,12,0.5257673092077105,0.5270536054423286,0.9239783922794692
urandom748-1MB.bin,12,0.5253623043476522,0.5266486539956013,0.9250872851712209
urandom763-1MB.bin,12,0.5250103001236015,0.5262966955058955,0.9260517583736503
urandom577-1MB.bin,12,0.5255423065076781,0.5268286325211103,0.9245943383710045
urandom494-1MB.bin,12,0.5254213050556606,0.5267076469752027,0.9249256895570328
urandom231-1MB.bin,12,0.5263853166237995,0.5276715297184527,0.9222879492226275
urandom926-1MB.bin,12,0.5255243062916755,0.5268106346761006,0.9246436254516082
urandom216-1MB.bin,12,0.5255963071556858,0.5268826260460843,0.924446487258748
urandom218-1MB.bin,12,0.5257773093277119,0.5270636042327493,0.9239510230168807
urandom24-1MB.bin,12,0.5258413100957211,0.5271275964791928,0.9237758720639029
urandom387-1MB.bin,12,0.5261213134557615,0.5274075623082528,0.9230098372487959
urandom437-1MB.bin,12,0.5256393076716921,0.5269256208792579,0.9243287648309366
urandom91-1MB.bin,12,0.5252713032556391,0.5265576647883743,0.9253365614545592
urandom260-1MB.bin,12,0.5256403076836922,0.5269266207589853,0.9243260272146613
urandom228-1MB.bin,12,0.5258713104557254,0.5271575928374196,0.923693777394057
urandom539-1MB.bin,12,0.525520306243675,0.5268066351547598,0.9246545783654784
urandom704-1MB.bin,12,0.5253793045516546,0.526665651974621,0.9250407218616751
urandom824-1MB.bin,12,0.5259433113197358,0.5272295840781687,0.9234967692959856
urandom217-1MB.bin,12,0.5258083096997164,0.5270946004797663,0.9238661816113487
urandom830-1MB.bin,12,0.5248252979035748,0.5261117170654971,0.926558914109379
urandom627-1MB.bin,12,0.5261963143557723,0.5274825530864541,0.9228047185877586
urandom757-1MB.bin,12,0.525826309915719,0.5271125982983337,0.923816921155479
urandom432-1MB.bin,12,0.5250123001476018,0.5262986952718517,0.9260462765855801
urandom837-1MB.bin,12,0.5257103085237023,0.526996612327053,0.9241344070185527
urandom877-1MB.bin,12,0.5252043024516294,0.5264906727073264,0.9255201221512445
urandom470-1MB.bin,12,0.5250053000636008,0.5262916960909146,0.9260654629352014
urandom10-1MB.bin,12,0.5261723140677688,0.5274585560405957,0.9228703533777244
urandom705-1MB.bin,12,0.5257833093997129,0.5270696035067535,0.9239346017092295
urandom396-1MB.bin,12,0.5259073108877307,0.5271935884611463,0.9235952699730279
urandom822-1MB.bin,12,0.5258033096397157,0.5270896010854224,0.9238798653706325
urandom146-1MB.bin,12,0.5253293039516475,0.5266156579144137,0.9251776770741373
urandom255-1MB.bin,12,0.5256953083437002,0.5269816141360294,0.9241754663407857
urandom180-1MB.bin,12,0.5256953083437002,0.5269816141360294,0.9241754663407857
urandom823-1MB.bin,12,0.5253273039276471,0.5266136581517364,0.9251831555538063
urandom451-1MB.bin,12,0.5253493041916503,0.5266356555400482,0.9251228934247511
urandom319-1MB.bin,12,0.5253513042156506,0.5266376553024978,0.9251174151745394
urandom407-1MB.bin,12,0.5254673056076673,0.5267536414891807,0.9247997123464928
urandom606-1MB.bin,12,0.5250293003516042,0.5263156932816438,0.9259996822302284
urandom322-1MB.bin,12,0.5256083072996875,0.5268946246051412,0.9244136335192326
urandom867-1MB.bin,12,0.525513306159674,0.5267996359922141,0.9246737461653893
urandom893-1MB.bin,12,0.5261023132277587,0.527388564639822,0.9230618052857205
urandom1-1MB.bin,12,0.5255043060516726,0.5267906370685688,0.9246983908547886
urandom139-1MB.bin,12,0.5259873118477422,0.5272735787120916,0.9233763887367558
urandom208-1MB.bin,12,0.5257583090997092,0.5270446065305077,0.9240030250609507
urandom191-1MB.bin,12,0.5256993083917006,0.5269856136537494,0.9241645170736197
urandom630-1MB.bin,12,0.5256923083076996,0.5269786144976849,0.9241836783458434
urandom671-1MB.bin,12,0.5250893010716129,0.5263756862454345,0.9258352436243351
urandom566-1MB.bin,12,0.5256443077316928,0.5269306202778434,0.9243150768016491
urandom469-1MB.bin,12,0.5248492981915783,0.5261357142785669,0.9264931108405552
urandom980-1MB.bin,12,0.5253173038076457,0.52660365933804,0.9252105482650645
urandom95-1MB.bin,12,0.5249562994755937,0.5262427018172597,0.9261997745469176
urandom410-1MB.bin,12,0.5258903106837282,0.5271765905285551,0.923641786525839
urandom187-1MB.bin,12,0.5252453029436354,0.5265316678641572,0.9254077911831133
urandom18-1MB.bin,12,0.5251273015276183,0.526413681779539,0.9257311088936528
urandom495-1MB.bin,12,0.5254943059316712,0.5267806382640271,0.9247257743381186
urandom301-1MB.bin,12,0.5250333003996048,0.5263196928131425,0.9259887190717878
urandom308-1MB.bin,12,0.5255043060516726,0.5267906370685688,0.9246983908547886
urandom3-1MB.bin,12,0.5253193038316459,0.5266056591008206,0.9252050696810907
urandom162-1MB.bin,12,0.5254823057876694,0.5267686396978941,0.924758635206083
urandom739-1MB.bin,12,0.525506306075673,0.5267926368294151,0.924692914220663
urandom502-1MB.bin,12,0.5256033072396868,0.5268896252056248,0.9244273224861937
urandom629-1MB.bin,12,0.5252323027876334,0.5265186694007374,0.9254434073698276
urandom318-1MB.bin,12,0.5255863070356844,0.5268726272463011,0.9244738659480922
urandom223-1MB.bin,12,0.5256783081396976,0.5269646161847955,0.9242220016558654
urandom550-1MB.bin,12,0.5255543066516798,0.5268406310835191,0.9245614812552404
urandom697-1MB.bin,12,0.5252533030396365,0.5265396669181348,0.9253858739679648
urandom895-1MB.bin,12,0.5256053072636871,0.5268916249654468,0.9244218468837804
urandom727-1MB.bin,12,0.525201302415629,0.5264876730613633,0.9255283418347218
urandom383-1MB.bin,12,0.5255863070356844,0.5268726272463011,0.9244738659480922
urandom135-1MB.bin,12,0.5259053108637304,0.5271915887044485,0.9236007424305953
urandom11-1MB.bin,12,0.525430305163662,0.5267166459027117,0.9249010409739715
urandom157-1MB.bin,12,0.5254853058236699,0.5267716393394972,0.9247504199187299
urandom943-1MB.bin,12,0.5254393052716633,0.5267256448298018,0.9248763928131739
urandom498-1MB.bin,12,0.5257553090637088,0.527041606893141,0.9240112360818298
urandom125-1MB.bin,12,0.5256553078636944,0.5269416189542764,0.9242849635955962
urandom302-1MB.bin,12,0.5256903082836994,0.5269766147387629,0.9241891530419211
urandom366-1MB.bin,12,0.5257443089317072,0.5270306082223978,0.9240413435593073
urandom78-1MB.bin,12,0.5254963059556714,0.5267826380249767,0.9247202975997586
urandom529-1MB.bin,12,0.5253633043596523,0.5266496538767614,0.9250845461112976
urandom516-1MB.bin,12,0.5254423053076637,0.526728644472072,0.9248681768534086
urandom419-1MB.bin,12,0.5256983083797006,0.5269846137743271,0.9241672543825995
urandom602-1MB.bin,12,0.5256273075276904,0.526913622322125,0.9243616166325483
urandom622-1MB.bin,12,0.5260383124597495,0.5273245724797886,0.9232368693269276
urandom445-1MB.bin,12,0.5260533126397516,0.5273395706441976,0.9231958367810545
urandom656-1MB.bin,12,0.525951311415737,0.5272375831032633,0.9234748811723998
urandom460-1MB.bin,12,0.5255013060156722,0.5267876374272606,0.924706605845064
urandom379-1MB.bin,12,0.5249492993915927,0.5262357026342954,0.9262189629435827
urandom645-1MB.bin,12,0.5255043060516726,0.5267906370685688,0.9246983908547886
urandom887-1MB.bin,12,0.5254593055116661,0.5267456424440575,0.9248216206342482
urandom894-1MB.bin,12,0.5254193050316603,0.526705647213477,0.9249311670772815
urandom4-1MB.bin,12,0.5254313051756621,0.5267176457835201,0.9248983022685864
urandom610-1MB.bin,12,0.5257693092317108,0.5270556052004541,0.9239729183853004
urandom588-1MB.bin,12,0.5253073036876442,0.5265936605238262,0.9252379414978604
urandom62-1MB.bin,12,0.5255573066876803,0.526843630724005,0.9245532670935407
urandom443-1MB.bin,12,0.5248742984915818,0.5261607113723471,0.9264245689689664
urandom581-1MB.bin,12,0.525541306495678,0.526827632640876,0.9245970764978554
urandom603-1MB.bin,12,0.5258993107917295,0.5271855894342308,0.9236171599281884
urandom998-1MB.bin,12,0.5256063072756874,0.5268926248453503,0.9244191090903878
urandom50-1MB.bin,12,0.5265013180158162,0.5277875152846644,0.9219708705019436
urandom819-1MB.bin,12,0.5256143073716885,0.5269006238843905,0.9243972069307955
urandom859-1MB.bin,12,0.525159301911623,0.5264456780129926,0.9256434223343502
urandom924-1MB.bin,12,0.5259753117037405,0.5272615801765604,0.9234092187994873
urandom270-1MB.bin,12,0.5248062976755721,0.5260927192697044,0.9266110104983212
urandom452-1MB.bin,12,0.525534306411677,0.5268206334790907,0.9246162435317182
urandom815-1MB.bin,12,0.5254423053076637,0.526728644472072,0.9248681768534086
urandom56-1MB.bin,12,0.525541306495678,0.526827632640876,0.9245970764978554
urandom833-1MB.bin,12,0.525743308919707,0.5270296083432082,0.9240440806339556
urandom760-1MB.bin,12,0.5260423125077501,0.5273285719904115,0.9232259272002732
urandom458-1MB.bin,12,0.5254923059076709,0.5267786385030566,0.9247312510973266
urandom726-1MB.bin,12,0.5251063012756153,0.5263926842484571,0.9257886561026064
urandom21-1MB.bin,12,0.5255443065316784,0.5268306322815635,0.9245888621329358
urandom534-1MB.bin,12,0.5254133049596595,0.5266996479281763,0.9249475997631477
urandom267-1MB.bin,12,0.5257093085117022,0.5269956124476877,0.9241371442702475
urandom618-1MB.bin,12,0.5258143097717173,0.5271005997528083,0.9238497612719944
urandom699-1MB.bin,12,0.5255613067356808,0.5268476302445803,0.9245423149508901
urandom468-1MB.bin,12,0.5258013096157154,0.5270876013276485,0.9238853389107863
urandom587-1MB.bin,12,0.5260913130957572,0.5273775659888242,0.9230918929019052
urandom650-1MB.bin,12,0.5253643043716525,0.5266506537579165,0.9250818070565884
urandom842-1MB.bin,12,0.5251333015996192,0.526419681073715,0.92571466725671
urandom313-1MB.bin,12,0.5259133109597315,0.5271995877311155,0.9235788527252135
urandom158-1MB.bin,12,0.525403304839658,0.5266896491189277,0.9249749879900047
urandom88-1MB.bin,12,0.5252513030156362,0.5265376671546714,0.9253913532404517
urandom596-1MB.bin,12,0.5252493029916359,0.5265356673911873,0.9253968325338054
urandom338-1MB.bin,12,0.5259723116677401,0.5272585805425613,0.9234174264322217
urandom269-1MB.bin,12,0.5258273099277191,0.5271135981770938,0.9238141845129376
urandom281-1MB.bin,12,0.5258103097237167,0.5270966002374676,0.923860708144075
urandom497-1MB.bin,12,0.5255263063156758,0.52681263443674,0.9246381490259407
urandom224-1MB.bin,12,0.5257863094357133,0.5270726031436858,0.923926391125687
urandom108-1MB.bin,12,0.5258003096037153,0.527086601448754,0.9238880756886715
urandom537-1MB.bin,12,0.5257023084277012,0.5269886132919852,0.9241563051779269
urandom454-1MB.bin,12,0.5254993059916719,0.5267856376663625,0.9247120825313067
urandom940-1MB.bin,12,0.5259253111037332,0.5272115862704955,0.9235460187915661
urandom303-1MB.bin,12,0.5254123049476593,0.5266986480472746,0.9249503385623725
urandom314-1MB.bin,12,0.525854310251723,0.5271405949016628,0.9237402971318486
urandom477-1MB.bin,12,0.5256423077076925,0.5269286205184247,0.9243205519977374
urandom48-1MB.bin,12,0.5251633019596235,0.5264496775418018,0.9256324618901834
urandom834-1MB.bin,12,0.5256363076356916,0.5269226212400444,0.9243369777110171
urandom840-1MB.bin,12,0.5253293039516475,0.5266156579144137,0.9251776770741373
urandom793-1MB.bin,12,0.5252793033516402,0.5265656638412762,0.9253146453244347
urandom359-1MB.bin,12,0.5256473077676932,0.5269336199169327,0.9243068640465837
urandom818-1MB.bin,12,0.5257163085957032,0.5270026116031367,0.9241179836177409
urandom813-1MB.bin,12,0.5256093073116878,0.5268956244850291,0.924410895741469
urandom975-1MB.bin,12,0.5249672996075953,0.5262537005328345,0.9261696218691868
urandom394-1MB.bin,12,0.525424305091661,0.5267106466177521,0.9249174733157602
urandom58-1MB.bin,12,0.5260443125317504,0.5273305717456919,0.9232204561681523
urandom375-1MB.bin,12,0.5256983083797006,0.5269846137743271,0.9241672543825995
urandom291-1MB.bin,12,0.5258143097717173,0.5271005997528083,0.9238497612719944
urandom336-1MB.bin,12,0.5256573078876946,0.5269436187135605,0.9242794885349367
urandom391-1MB.bin,12,0.5252543030516367,0.5265406667998588,0.9253831343395462
urandom292-1MB.bin,12,0.5258393100717209,0.5271255967218123,0.9237813452084465
urandom147-1MB.bin,12,0.5246322955875471,0.5259187393687738,0.9270881915033646
urandom86-1MB.bin,12,0.5258513102157226,0.5271375952657857,0.9237485066534807
urandom549-1MB.bin,12,0.525784309411713,0.5270706033857361,0.9239318648428425
urandom570-1MB.bin,12,0.5250003000036001,0.5262866966758044,0.9260791676272917
urandom229-1MB.bin,12,0.5252133025596307,0.5264996716449365,0.9254954633825611
urandom896-1MB.bin,12,0.5252653031836382,0.5265516654984806,0.9253529987712358
urandom597-1MB.bin,12,0.5260073120877451,0.5272935762696549,0.9233216736301953
urandom234-1MB.bin,12,0.5255923071076853,0.5268786265262332,0.9244574386719662
urandom272-1MB.bin,12,0.5256293075516906,0.5269156220816988,0.9243561412801885
urandom500-1MB.bin,12,0.5251403016836202,0.5264266802500183,0.9256954855844088
urandom540-1MB.bin,12,0.5251853022236267,0.526471674948774,0.9255721809397008
urandom280-1MB.bin,12,0.5256643079716956,0.5269506178708924,0.9242603259866986
urandom876-1MB.bin,12,0.5253233038796465,0.5266096586263199,0.9251941125757264
urandom964-1MB.bin,12,0.5255253063036757,0.5268116345564229,0.9246408872361688
urandom465-1MB.bin,12,0.525465305583667,0.5267516417279309,0.924805189387157
urandom923-1MB.bin,12,0.5251693020316244,0.5264556768348607,0.9256160213804852
urandom447-1MB.bin,12,0.5252563030756369,0.5265426665632911,0.9253776550983592
urandom349-1MB.bin,12,0.5252973035676428,0.5265836617090952,0.9252653352522131
urandom427-1MB.bin,12,0.5257233086797042,0.5270096107583321,0.9240988232204006
urandom80-1MB.bin,12,0.525798309579715,0.5270846016909492,0.9238935492600598
urandom485-1MB.bin,12,0.5254543054516654,0.5267406430406876,0.9248353134835025
urandom601-1MB.bin,12,0.5259923119077429,0.5272785781016764,0.9233627097650425
urandom942-1MB.bin,12,0.5258213098557183,0.5271075989044554,0.9238306044462656
urandom921-1MB.bin,12,0.525118301419617,0.526404682837926,0.9257557717013601
urandom552-1MB.bin,12,0.5258143097717173,0.5271005997528083,0.9238497612719944
urandom758-1MB.bin,12,0.5257733092797113,0.527059604716643,0.92396197065944
urandom182-1MB.bin,12,0.5256673080076961,0.5269536175096713,0.924252113544153
urandom244-1MB.bin,12,0.5255123061476737,0.5267986361118298,0.9246764844433654
urandom976-1MB.bin,12,0.5251483017796214,0.5264346793083402,0.9256735639863403
urandom868-1MB.bin,12,0.5253633043596523,0.5266496538767614,0.9250845461112976
urandom41-1MB.bin,12,0.525951311415737,0.5272375831032633,0.9234748811723998
urandom159-1MB.bin,12,0.5254943059316712,0.5267806382640271,0.9247257743381186
urandom194-1MB.bin,12,0.525895310743729,0.527181589920649,0.9236281050306601
urandom918-1MB.bin,12,0.5256023072276867,0.5268886253257059,0.9244300602952151
urandom284-1MB.bin,12,0.5253353040236483,0.5266216572023212,0.9251612417602931
urandom434-1MB.bin,12,0.5254763057156686,0.5267626404145485,0.9247750659215163
urandom651-1MB.bin,12,0.5257253087037045,0.5270116105169128,0.9240933488680267
urandom702-1MB.bin,12,0.5252453029436354,0.5265316678641572,0.9254077911831133
urandom746-1MB.bin,12,0.5254403052836634,0.5267266447105636,0.924873654154706
urandom461-1MB.bin,12,0.5253553042636512,0.5266416548273352,0.925106458736692
urandom310-1MB.bin,12,0.5252893034716417,0.5265756626569381,0.9252872506312295
urandom954-1MB.bin,12,0.5256873082476989,0.5269736151003408,0.9241973651250982
urandom969-1MB.bin,11,0.5182327005597062,0.51951985101098,0.9447492188898504
urandom69-1MB.bin,12,0.5256073072876875,0.5268936247252484,0.9244163713022053
urandom526-1MB.bin,12,0.5256173074076889,0.5269036235239453,0.9243889937069055
urandom77-1MB.bin,12,0.5257283087397049,0.5270146101547452,0.9240851373785204
urandom274-1MB.bin,12,0.5253213038556462,0.5266076588635805,0.9251995911179782
urandom797-1MB.bin,12,0.5249902998835986,0.526276697845196,0.9261065774030999
urandom724-1MB.bin,12,0.5250773009276112,0.5263636876541659,0.9258681298420465
urandom714-1MB.bin,12,0.5260323123877486,0.527318573213699,0.923253282672943
urandom684-1MB.bin,12,0.5255423065076781,0.5268286325211103,0.9245943383710045
urandom377-1MB.bin,12,0.5256163073956888,0.5269026236440989,0.9243917314429926
urandom20-1MB.bin,12,0.5251963023556283,0.5264826736513214,0.925542041411538
urandom256-1MB.bin,12,0.5251623019476234,0.5264486776596072,0.9256352019933975
urandom523-1MB.bin,12,0.5259493113917367,0.5272355833470207,0.9234803531720789
urandom480-1MB.bin,12,0.5254923059076709,0.5267786385030566,0.9247312510973266
urandom446-1MB.bin,12,0.5256783081396976,0.5269646161847955,0.9242220016558654
urandom817-1MB.bin,12,0.5253183038196458,0.5266046592194329,0.9252078089704698
urandom413-1MB.bin,12,0.5256513078156938,0.5269376194356459,0.92429591377942
urandom604-1MB.bin,12,0.5260183122197466,0.5273045749254326,0.9232915812084905
urandom536-1MB.bin,12,0.5254893058716704,0.5267756388615621,0.9247394662752279
urandom845-1MB.bin,12,0.5247792973515683,0.5260657223987876,0.9266850454540032
urandom254-1MB.bin,12,0.5262813153757845,0.5275675425999027,0.9225722861177813
urandom316-1MB.bin,12,0.525757309087709,0.5270436066513905,0.924005762062704
urandom397-1MB.bin,12,0.5259273111277335,0.5272135860269864,0.923540546542139
urandom905-1MB.bin,12,0.5249782997395969,0.5262646992477835,0.9261394698233566
urandom690-1MB.bin,12,0.5253323039876479,0.5266186575583908,0.9251694593937473
urandom475-1MB.bin,12,0.5254493053916647,0.5267356436371883,0.9248490064630732
urandom286-1MB.bin,12,0.5254593055116661,0.5267456424440575,0.9248216206342482
urandom640-1MB.bin,12,0.5251983023796285,0.5264846734153537,0.9255365615651584
urandom736-1MB.bin,12,0.5256743080916971,0.526960616666641,0.924232951360508
urandom686-1MB.bin,12,0.525076300915611,0.5263626877715265,0.9258708703941195
urandom459-1MB.bin,12,0.5253313039756478,0.5266176576770702,0.9251721986153288
urandom31-1MB.bin,12,0.5253793045516546,0.526665651974621,0.9250407218616751
urandom312-1MB.bin,12,0.5255643067716813,0.5268506298849575,0.9245341008986128
urandom106-1MB.bin,12,0.525410304923659,0.5266966482854559,0.9249558161764626
urandom752-1MB.bin,12,0.525785309423713,0.5270716032647134,0.9239291279816622
urandom155-1MB.bin,12,0.5254223050676609,0.5267086468560577,0.9249229508047287
urandom315-1MB.bin,12,0.5258653103837246,0.5271515935661467,0.9237101959532918
urandom945-1MB.bin,12,0.5258383100597207,0.5271245968431142,0.9237840817885258
urandom55-1MB.bin,12,0.525111301335616,0.5263976836608263,0.9257749541774135
urandom205-1MB.bin,12,0.5255423065076781,0.5268286325211103,0.9245943383710045
urandom81-1MB.bin,12,0.5251633019596235,0.5264496775418018,0.9256324618901834
urandom167-1MB.bin,12,0.5262213146557758,0.5275075500060543,0.9227363521986411
urandom900-1MB.bin,12,0.5253603043236519,0.5266466542332654,0.9250927633067114
urandom148-1MB.bin,12,0.5253553042636512,0.5266416548273352,0.925106458736692
urandom378-1MB.bin,12,0.5253853046236555,0.526671651260977,0.9250242881122043
urandom246-1MB.bin,12,0.5255083060996733,0.5267946365902407,0.924687437607384
urandom967-1MB.bin,12,0.5251053012636152,0.5263916843659677,0.9257913965033036
urandom841-1MB.bin,12,0.5253503042036505,0.5266366554212757,0.9251201542970376
urandom249-1MB.bin,12,0.5253933047196566,0.526679650309162,0.9250023767382282
urandom621-1MB.bin,12,0.5251883022596271,0.5264746745949853,0.925563961005769
urandom908-1MB.bin,12,0.5254603055236663,0.5267466423247161,0.9248188820800347
urandom632-1MB.bin,12,0.5258233098797186,0.5271095986620222,0.9238251311143348
urandom84-1MB.bin,12,0.5259763117157406,0.5272625800545497,0.9234064829323141
urandom847-1MB.bin,12,0.5251883022596271,0.5264746745949853,0.925563961005769
urandom293-1MB.bin,12,0.5256613079356952,0.5269476182320669,0.9242685384761207
